unnamed_0,pid,sex,age,race,delay,counterbalance,order_cond,cfmt_score,cfmt_itemlevel_est,cfmt_setlevel_est,cfmt_self_perc,cfmq,cfmq01,lineup_setlevel_est,lineup_self_perc,lineup,repetitions,position,tpta,firstclick,lastclick,pagesubmit,decision,expression,justification,confidence,accuracy,spell_expression,spell_justification,expression_spellcheck,justification_spellcheck,log_rt,chooser,state_comb,log_rt_mad,cfmt_z,cfmq_z,log_rt_z,confidence_z,confidence_order,target,combined_spellcheck
1940,299,Female,40,White,day,cb7,order2,65,58.0,60,90,65,3,6,40,L11,4,6,TP,12.854,38.798,39.854,Target,My eyes went right to him.,This was pure instinct.,100,1,0,0,My eyes went right to him.,This was pure instinct.,2.55365504694909,yes,My eyes went right to him. This was pure instinct.,0.691105149391636,0.85123739121091,-0.317897842840873,0.644117470910405,1.39101680532187,100,1,My eyes went right to him. This was pure instinct.
1941,299,Female,40,White,day,cb7,order2,65,58.0,60,90,65,3,6,40,L3,2,7,TP,10.221,31.997,33.33,Target,I am half and half on this.,He looks familiar but may just look similar.,40,1,0,0,I am half and half on this.,He looks familiar but may just look similar.,2.32444442734694,yes,I am half and half on this. He looks familiar but may just look similar.,0.393330598871963,0.85123739121091,-0.317897842840873,0.350709864929044,-0.722718092267941,40,1,I am half and half on this. He looks familiar but may just look similar.
1942,299,Female,40,White,day,cb7,order2,65,58.0,60,90,65,3,6,40,L1,2,5,TA,10.242,60.905,62.117,Foil 1,I am pretty sure he was in the photos yesterday.,There was something about the expression that made me pick him.,80,0,0,0,I am pretty sure he was in the photos yesterday.,There was something about the expression that made me pick him.,2.32649691304036,yes,I am pretty sure he was in the photos yesterday. There was something about the expression that made me pick him.,0.395997046028149,0.85123739121091,-0.317897842840873,0.353337207914559,0.686438506125266,80,0,I am pretty sure he was in the photos yesterday. There was something about the expression that made me pick him.
1943,300,Female,29,White,fiveMin,cb9,order1,66,54.0,40,50,57,3,2,0,L11,4,11,TA,4.554,23.412,24.824,Foil 5,Not at all certain,Maybe slightly similar to last image,20,0,0,0,Not at all certain,Maybe slightly similar to last image,1.51600596764155,yes,Not at all certain Maybe slightly similar to last image,-0.656936615532998,0.956177504519955,-1.2874708165744,-0.684154895949546,-1.42729639146454,20,0,Not at all certain Maybe slightly similar to last image
1944,300,Female,29,White,fiveMin,cb9,order1,66,54.0,40,50,57,3,2,0,L12,4,7,TP,5.211,18.715,19.994,Target,somewhat,maybe eyebrows?,20,1,0,0,somewhat,maybe eyebrows?,1.65077177592708,yes,somewhat maybe eyebrows?,-0.481858217955703,0.956177504519955,-1.2874708165744,-0.511644070553092,-1.42729639146454,20,1,somewhat maybe eyebrows?
1945,300,Female,29,White,fiveMin,cb9,order1,66,54.0,40,50,57,3,2,0,L9,2,1,TA,8.0,33.996,36.281,Foil 1,Not certain.,Head shape looks familiar,40,0,0,0,Not certain.,Head shape looks familiar,2.07944154167984,yes,Not certain. Head shape looks familiar,0.0750398308343594,0.956177504519955,-1.2874708165744,0.0370869173235486,-0.722718092267941,40,0,Not certain. Head shape looks familiar
1946,300,Female,29,White,fiveMin,cb9,order1,66,54.0,40,50,57,3,2,0,L1,2,5,TA,16.632,35.158,36.28,Foil 1,Not very certain.,Maybe a familiar haircut,20,0,0,0,Not very certain.,Maybe a familiar haircut,2.81132855055571,yes,Not very certain. Maybe a familiar haircut,1.02585670606239,0.956177504519955,-1.2874708165744,0.973959805219667,-1.42729639146454,20,0,Not very certain. Maybe a familiar haircut
1947,301,Female,27,White,day,cb7,order2,67,66.0,65,80,66,3,3,40,L6,4,12,TP,2.559,41.076,41.895,Foil 5,I feel pretty confident.,"I remember his face structure and hair, but I'm also not sure if I remember him from yesterday or I remember him from the quiz I'm taking right now.",60,0,0,0,I feel pretty confident.,"I remember his face structure and hair, but I'm also not sure if I remember him from yesterday or I remember him from the quiz I'm taking right now.",0.939616557177652,yes,"I feel pretty confident. I remember his face structure and hair, but I'm also not sure if I remember him from yesterday or I remember him from the quiz I'm taking right now.",-1.40574178836092,1.061117617829,-0.196701221124183,-1.42197863784579,-0.0181397930713375,60,0,"I feel pretty confident. I remember his face structure and hair, but I'm also not sure if I remember him from yesterday or I remember him from the quiz I'm taking right now."
1948,301,Female,27,White,day,cb7,order2,67,66.0,65,80,66,3,3,40,L11,4,6,TP,7.796,33.375,34.462,Target,I feel partially certain,"His face appears to be familiar to me, but I'm not certain.",40,1,0,0,I feel partially certain,"His face appears to be familiar to me, but I'm not certain.",2.05361078164531,yes,"I feel partially certain His face appears to be familiar to me, but I'm not certain.",0.0414822977138968,1.061117617829,-0.196701221124183,0.0040215145269296,-0.722718092267941,40,1,"I feel partially certain His face appears to be familiar to me, but I'm not certain."
1949,301,Female,27,White,day,cb7,order2,67,66.0,65,80,66,3,3,40,L2,4,4,TA,11.469,34.902,35.743,Foil 6,I feel somewhat certain.,His hairstyle seems familiar.,40,0,0,0,I feel somewhat certain.,His hairstyle seems familiar.,2.43964774338239,yes,I feel somewhat certain. His hairstyle seems familiar.,0.542994762383993,1.061117617829,-0.196701221124183,0.498179162895012,-0.722718092267941,40,0,I feel somewhat certain. His hairstyle seems familiar.
1950,301,Female,27,White,day,cb7,order2,67,66.0,65,80,66,3,3,40,L8,4,11,TA,2.437,38.817,39.564,Foil 3,"I feel more confident about this response than any of my previous responses, I feel more certain.",His face structure and facial expression at rest seems familiar to me.,80,0,0,0,"I feel more confident about this response than any of my previous responses, I feel more certain.",His face structure and facial expression at rest seems familiar to me.,0.890767774643069,yes,"I feel more confident about this response than any of my previous responses, I feel more certain. His face structure and facial expression at rest seems familiar to me.",-1.46920274094643,1.061117617829,-0.196701221124183,-1.48450891835135,0.686438506125266,80,0,"I feel more confident about this response than any of my previous responses, I feel more certain. His face structure and facial expression at rest seems familiar to me."
1951,301,Female,27,White,day,cb7,order2,67,66.0,65,80,66,3,3,40,L4,4,10,TP,8.749,27.894,28.614,Foil 4,I feel somewhat certain.,His hairstyle seems familiar to me.,40,0,0,0,I feel somewhat certain.,His hairstyle seems familiar to me.,2.16893940812413,yes,I feel somewhat certain. His hairstyle seems familiar to me.,0.191309255868749,1.061117617829,-0.196701221124183,0.151651219708133,-0.722718092267941,40,0,I feel somewhat certain. His hairstyle seems familiar to me.
1952,301,Female,27,White,day,cb7,order2,67,66.0,65,80,66,3,3,40,L12,2,9,TP,10.624,47.666,48.329,Foil 2,I feel somewhat certain.,"He looks familiar, but I'm also not sure if I'm biased towards people who look similar to people I interact with frequently.",40,0,0,0,I feel somewhat certain.,"He looks familiar, but I'm also not sure if I'm biased towards people who look similar to people I interact with frequently.",2.36311559273408,yes,"I feel somewhat certain. He looks familiar, but I'm also not sure if I'm biased towards people who look similar to people I interact with frequently.",0.443569496664807,1.061117617829,-0.196701221124183,0.400211995661223,-0.722718092267941,40,0,"I feel somewhat certain. He looks familiar, but I'm also not sure if I'm biased towards people who look similar to people I interact with frequently."
1953,301,Female,27,White,day,cb7,order2,67,66.0,65,80,66,3,3,40,L3,2,7,TP,6.669,56.78,57.563,Foil 3,I feel somewhat certain.,"There were less blonde men yesterday, so the few ones who do appear seem more memorable.",40,0,0,0,I feel somewhat certain.,"There were less blonde men yesterday, so the few ones who do appear seem more memorable.",1.89746992365017,yes,"I feel somewhat certain. There were less blonde men yesterday, so the few ones who do appear seem more memorable.",-0.161365082952682,1.061117617829,-0.196701221124183,-0.195851054290997,-0.722718092267941,40,0,"I feel somewhat certain. There were less blonde men yesterday, so the few ones who do appear seem more memorable."
1954,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L5,4,8,TA,7.943,36.801,38.433,Foil 4,kinda certain,its the eyes,60,0,0,0,kinda certain,its the eyes,2.072291037651,yes,kinda certain its the eyes,0.0657503915977616,-1.66732532820615,0.166888644025888,0.0279337102326042,-0.0181397930713375,60,0,kinda certain its the eyes
1955,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L2,4,1,TP,8.098,25.363,27.323,Target,certain,i remember him,80,1,0,0,certain,I remember him,2.09161711760997,yes,certain i remember him,0.0908574952000277,-1.66732532820615,0.166888644025888,0.0526726113516243,0.686438506125266,80,1,certain I remember him
1956,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L3,4,2,TA,9.113,31.734,32.672,Foil 4,pretty certain,i think i remembe him,80,0,0,remembe,pretty certain,I think I remember him,2.20970196551399,yes,pretty certain i think i remembe him,0.244265145198252,-1.66732532820615,0.166888644025888,0.203830496559251,0.686438506125266,80,0,pretty certain I think I remember him
1957,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L8,4,12,TP,15.184,30.195,31.735,Target,a little,the hair,60,1,0,0,a little,the hair,2.72024224186757,yes,a little the hair,0.907523686958892,-1.66732532820615,0.166888644025888,0.857362171932631,-0.0181397930713375,60,1,a little the hair
1958,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L6,2,4,TP,8.383,21.622,22.74,Target,pretty certain,i think its him,60,1,0,0,pretty certain,I think its him,2.12620584565572,yes,pretty certain i think its him,0.135792773350525,-1.66732532820615,0.166888644025888,0.0969489014618258,-0.0181397930713375,60,1,pretty certain I think its him
1959,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L4,2,9,TP,16.618,42.959,44.849,Target,not very,everyone is starting to look the same,40,1,0,0,not very,everyone is starting to look the same,2.81048644524279,yes,not very everyone is starting to look the same,1.02476270120572,-1.66732532820615,0.166888644025888,0.972881844240906,-0.722718092267941,40,1,not very everyone is starting to look the same
1960,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L9,2,11,TA,4.141,61.025,61.839,Foil 4,not very,im not certain,20,0,0,im,not very,I'm not certain,1.42093730456343,yes,not very im not certain,-0.780443233445071,-1.66732532820615,0.166888644025888,-0.805850255815572,-1.42729639146454,20,0,not very I'm not certain
1961,302,Male,50,White,fiveMin,cb11,order1,41,51.33333333,12,38,69,3,3,36,L1,2,3,TA,6.923,21.308,22.29,Foil 6,certain,its the chin,80,0,0,0,certain,its the chin,1.93484920169589,yes,certain its the chin,-0.112804515653778,-1.66732532820615,0.166888644025888,-0.148002640880909,0.686438506125266,80,0,certain its the chin
1962,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L1,4,10,TP,1.119,16.715,18.144,Target,Im not certain,They all look similar,20,1,Im,0,I'm not certain,They all look similar,0.112435429329788,yes,Im not certain They all look similar,-2.48035817817211,-1.14262476166093,-1.04507757314102,-2.48083548686991,-1.42729639146454,20,1,I'm not certain They all look similar
1963,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L5,2,4,TA,0.906,82.236,83.601,Foil 6,not certain,they are all the same,20,0,0,0,not certain,they are all the same,-0.0987159729391577,yes,not certain they are all the same,-2.75467144520733,-1.14262476166093,-1.04507757314102,-2.7511258754517,-1.42729639146454,20,0,not certain they are all the same
1964,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L12,2,2,TA,4.941,22.881,24.226,Foil 4,not certain,They all look very similar,20,0,0,0,not certain,They all look very similar,1.59756773986361,yes,not certain They all look very similar,-0.55097721406561,-1.14262476166093,-1.04507757314102,-0.579749417840327,-1.42729639146454,20,0,not certain They all look very similar
1965,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L7,4,1,TP,3.784,35.822,37.211,Foil 3,Not certain,I don't remember how his eyebrows were,40,0,0,0,Not certain,I don't remember how his eyebrows were,1.33078165118963,yes,Not certain I don't remember how his eyebrows were,-0.89756720966741,-1.14262476166093,-1.04507757314102,-0.921256577163184,-0.722718092267941,40,0,Not certain I don't remember how his eyebrows were
1966,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L3,2,11,TA,32.334,45.094,45.968,Foil 1,Im not certain,they all look the same,40,0,Im,0,I'm not certain,they all look the same,3.47611930817941,yes,Im not certain they all look the same,1.88950678206948,-1.14262476166093,-1.04507757314102,1.8249442186446,-0.722718092267941,40,0,I'm not certain they all look the same
1967,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L9,4,6,TP,2.55,89.524,90.898,Foil 5,kind of certain,not certain at all,20,0,0,0,kind of certain,not certain at all,0.936093359170335,yes,kind of certain not certain at all,-1.41031888302102,-1.14262476166093,-1.04507757314102,-1.42648860817142,-1.42729639146454,20,0,kind of certain not certain at all
1968,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L6,2,3,TP,3.237,17.178,18.593,Foil 4,nott certain,none of them stand out to me,20,0,nott,0,not certain,none of them stand out to me,1.17464697494411,yes,nott certain none of them stand out to me,-1.10040655943333,-1.14262476166093,-1.04507757314102,-1.12112123285579,-1.42729639146454,20,0,not certain none of them stand out to me
1969,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L10,4,5,TA,7.521,20.246,21.655,Foil 3,not certain,they all look the same,20,0,0,0,not certain,they all look the same,2.01769910784427,yes,not certain they all look the same,-0.0051716598692094,-1.14262476166093,-1.04507757314102,-0.0419482501159045,-1.42729639146454,20,0,not certain they all look the same
1970,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L2,4,8,TA,2.385,51.835,53.048,Foil 5,not certain,not sure,20,0,0,0,not certain,not sure,0.869199124340304,yes,not certain not sure,-1.49722323650798,-1.14262476166093,-1.04507757314102,-1.51211848574648,-1.42729639146454,20,0,not certain not sure
1971,303,Female,33,White,fiveMin,cb4,order1,46,32.66666667,43,70,59,3,2,34,L8,4,9,TA,0.991,23.176,24.608,Foil 3,not certain,not sure,20,0,0,0,not certain,not sure,-0.009040744652149,yes,not certain not sure,-2.63817160395974,-1.14262476166093,-1.04507757314102,-2.63633453597017,-1.42729639146454,20,0,not certain not sure
1972,304,Female,65,White,day,cb9,order2,52,43.33333333,10,50,73,3,3,50,L4,4,9,TA,7.455,26.976,28.219,Foil 5,I may have seen this one but not certain.,I think he looks familiar but not sure.,20,0,0,0,I may have seen this one but not certain.,I think he looks familiar but not sure.,2.0088849482167,yes,I may have seen this one but not certain. I think he looks familiar but not sure.,-0.0166224051525746,-0.512984081806663,0.65167513089265,-0.0532310671143053,-1.42729639146454,20,0,I may have seen this one but not certain. I think he looks familiar but not sure.
1973,304,Female,65,White,day,cb9,order2,52,43.33333333,10,50,73,3,3,50,L2,2,3,TP,10.528,66.773,67.932,Foil 2,I think I may recall him.,I think I remember someone who looked like him.,20,0,0,0,I think I may recall him.,I think I remember someone who looked like him.,2.35403837458296,yes,I think I may recall him. I think I remember someone who looked like him.,0.431777003980091,-0.512984081806663,0.65167513089265,0.388592443079792,-1.42729639146454,20,0,I think I may recall him. I think I remember someone who looked like him.
1974,304,Female,65,White,day,cb9,order2,52,43.33333333,10,50,73,3,3,50,L12,4,8,TP,4.109,53.776,55.04,Target,He looks familiar but I'm not certain. I am doubting myself because I haven't seen any faces who I specifically remember.,"I'm doubting myself, but this one looks somewhat familiar I think.",40,1,0,0,He looks familiar but I'm not certain. I am doubting myself because I haven't seen any faces who I specifically remember.,"I'm doubting myself, but this one looks somewhat familiar I think.",1.41317968990127,yes,"He looks familiar but I'm not certain. I am doubting myself because I haven't seen any faces who I specifically remember. I'm doubting myself, but this one looks somewhat familiar I think.",-0.790521388737955,-0.512984081806663,0.65167513089265,-0.815780612227941,-0.722718092267941,40,1,"He looks familiar but I'm not certain. I am doubting myself because I haven't seen any faces who I specifically remember. I'm doubting myself, but this one looks somewhat familiar I think."
1975,304,Female,65,White,day,cb9,order2,52,43.33333333,10,50,73,3,3,50,L5,4,11,TP,6.929,28.745,30.038,Foil 2,"I might have seen this one, but not certain.",Don't remember and the more I do the more confused I feel.,20,0,0,0,"I might have seen this one, but not certain.",Don't remember and the more I do the more confused I feel.,1.93571550264524,yes,"I might have seen this one, but not certain. Don't remember and the more I do the more confused I feel.",-0.111679077503238,-0.512984081806663,0.65167513089265,-0.14689370758606,-1.42729639146454,20,0,"I might have seen this one, but not certain. Don't remember and the more I do the more confused I feel."
1976,304,Female,65,White,day,cb9,order2,52,43.33333333,10,50,73,3,3,50,L3,4,1,TP,19.042,44.95,46.0,Target,I think so.,"I think I remember a guy who looked like him, but I do not remember the others.",40,1,0,0,I think so.,"I think I remember a guy who looked like him, but I do not remember the others.",2.9466470658635,yes,"I think so. I think I remember a guy who looked like him, but I do not remember the others.",1.20165314229517,-0.512984081806663,0.65167513089265,1.14717813903999,-0.722718092267941,40,1,"I think so. I think I remember a guy who looked like him, but I do not remember the others."
1977,305,Male,24,White,fiveMin,cb4,order2,53,51.33333333,34,50,69,3,7,50,L5,2,5,TA,5.868,25.183,25.992,Foil 4,I am pretty sure,I think I saw this face a few times,60,0,0,0,I am pretty sure,I think I saw this face a few times,1.76951386028074,yes,I am pretty sure I think I saw this face a few times,-0.327596731914822,-0.408043968497619,0.166888644025888,-0.35964487103993,-0.0181397930713375,60,0,I am pretty sure I think I saw this face a few times
1978,305,Male,24,White,fiveMin,cb4,order2,53,51.33333333,34,50,69,3,7,50,L12,2,8,TA,8.165,24.653,25.652,Foil 6,Pretty sure,I think I saw this face several times,80,0,0,0,Pretty sure,I think I saw this face several times,2.09985672642243,yes,Pretty sure I think I saw this face several times,0.101561823886223,-0.408043968497619,0.166888644025888,0.0632199581546767,0.686438506125266,80,0,Pretty sure I think I saw this face several times
1979,305,Male,24,White,fiveMin,cb4,order2,53,51.33333333,34,50,69,3,7,50,L7,4,2,TP,7.662,35.884,36.783,Target,Not very certain,I think I remember the one I selected,40,1,0,0,Not very certain,I think I remember the one I selected,2.03627304627846,yes,Not very certain I think I remember the one I selected,0.0189583135945915,-0.408043968497619,0.166888644025888,-0.0181721492568762,-0.722718092267941,40,1,Not very certain I think I remember the one I selected
1980,305,Male,24,White,fiveMin,cb4,order2,53,51.33333333,34,50,69,3,7,50,L9,4,3,TP,2.74,16.869,18.244,Target,Completely,I remember seeing that face,100,1,0,0,Completely,I remember seeing that face,1.00795792039998,yes,Completely I remember seeing that face,-1.3169574259664,-0.408043968497619,0.166888644025888,-1.33449632220366,1.39101680532187,100,1,Completely I remember seeing that face
1981,305,Male,24,White,fiveMin,cb4,order2,53,51.33333333,34,50,69,3,7,50,L6,2,11,TP,5.945,26.171,27.011,Target,A decent amount,I'm pretty sure I saw this face a few times,60,1,0,0,A decent amount,I'm pretty sure I saw this face a few times,1.78255053014275,yes,A decent amount I'm pretty sure I saw this face a few times,-0.310660393994828,-0.408043968497619,0.166888644025888,-0.342956909108581,-0.0181397930713375,60,1,A decent amount I'm pretty sure I saw this face a few times
1982,305,Male,24,White,fiveMin,cb4,order2,53,51.33333333,34,50,69,3,7,50,L4,2,7,TP,6.611,21.365,22.614,Target,A little,I think I saw the face but I'm really not sure,20,1,0,0,A little,I think I saw the face but I'm really not sure,1.88873492835144,yes,A little I think I saw the face but I'm really not sure,-0.172712983426861,-0.408043968497619,0.166888644025888,-0.207032534727229,-1.42729639146454,20,1,A little I think I saw the face but I'm really not sure
1983,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L2,4,3,TP,2.403,17.918,18.655,Target,I remember him.,He was the dude with the bad haircut that reminded me of a toddler.,100,1,0,0,I remember him.,He was the dude with the bad haircut that reminded me of a toddler.,0.876717956754332,yes,I remember him. He was the dude with the bad haircut that reminded me of a toddler.,-1.48745529056199,0.746297277901866,0.166888644025888,-1.5024937893768,1.39101680532187,100,1,I remember him. He was the dude with the bad haircut that reminded me of a toddler.
1984,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L10,4,6,TP,2.981,19.343,20.003,Target,He was the smiley guy.,I remember that he was all smiles in the previous session.,100,1,0,0,He was the smiley guy.,I remember that he was all smiles in the previous session.,1.09225881469593,yes,He was the smiley guy. I remember that he was all smiles in the previous session.,-1.20743954694772,0.746297277901866,0.166888644025888,-1.22658455258148,1.39101680532187,100,1,He was the smiley guy. I remember that he was all smiles in the previous session.
1985,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L8,4,5,TP,3.487,22.962,23.586,Target,Yeah. That dude with the nose.,I clearly remember him.,100,1,0,0,Yeah. That dude with the nose.,I clearly remember him.,1.24904176769351,yes,Yeah. That dude with the nose. I clearly remember him.,-1.00375800095725,0.746297277901866,0.166888644025888,-1.02589005170035,1.39101680532187,100,1,Yeah. That dude with the nose. I clearly remember him.
1986,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L12,2,8,TP,12.702,12.702,13.223,Target,Another one who popped up infrequently.,He probably only showed up three times.,80,1,0,0,Another one who popped up infrequently.,He probably only showed up three times.,2.54175946138078,yes,Another one who popped up infrequently. He probably only showed up three times.,0.675651229098064,0.746297277901866,0.166888644025888,0.628890186548962,0.686438506125266,80,1,Another one who popped up infrequently. He probably only showed up three times.
1987,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L5,2,11,TP,4.207,21.674,22.113,Target,"Ah, a Scrantonian.",This dude looks like everyone I went to high school with.,100,1,Scrantonian,0,"Ah, a Scrantonian.",This dude looks like everyone I went to high school with.,1.43674980460838,yes,"Ah, a Scrantonian. This dude looks like everyone I went to high school with.",-0.759900729342725,0.746297277901866,0.166888644025888,-0.78560901310691,1.39101680532187,100,1,"Ah, a Scrantonian. This dude looks like everyone I went to high school with."
1988,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L3,2,1,TP,4.901,40.326,42.214,Target,50% certain.,It was either him or the guy next to him.,60,1,0,0,50% certain.,It was either him or the guy next to him.,1.58943926592741,yes,50% certain. It was either him or the guy next to him.,-0.561537164023273,0.746297277901866,0.166888644025888,-0.590154503268056,-0.0181397930713375,60,1,50% certain. It was either him or the guy next to him.
1989,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L7,4,7,TA,4.746,27.665,28.289,Foil 2,I vaguely remember that face.,I feel like he only popped up once or twice in the session yesterday.,40,0,0,0,I vaguely remember that face.,I feel like he only popped up once or twice in the session yesterday.,1.55730215801357,yes,I vaguely remember that face. I feel like he only popped up once or twice in the session yesterday.,-0.603287467218891,0.746297277901866,0.166888644025888,-0.631292526944841,-0.722718092267941,40,0,I vaguely remember that face. I feel like he only popped up once or twice in the session yesterday.
1990,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L9,4,2,TA,3.258,47.714,49.146,Foil 2,I feel fairly certain I've seen that dude before.,I am confused by this question. I made that written response above because I feel fairly certain I've seen him before.,80,0,0,0,I feel fairly certain I've seen that dude before.,I am confused by this question. I made that written response above because I feel fairly certain I've seen him before.,1.18111351017985,yes,I feel fairly certain I've seen that dude before. I am confused by this question. I made that written response above because I feel fairly certain I've seen him before.,-1.09200568504721,0.746297277901866,0.166888644025888,-1.11284355957081,0.686438506125266,80,0,I feel fairly certain I've seen that dude before. I am confused by this question. I made that written response above because I feel fairly certain I've seen him before.
1991,306,Male,38,White,day,cb10,order2,64,61.33333333,43,57,69,3,7,52,L1,4,12,TA,9.395,20.704,21.451,Foil 1,Maybe?,I think he might have been present yesterday.,20,0,0,0,Maybe?,I think he might have been present yesterday.,2.24017763286543,yes,Maybe? I think he might have been present yesterday.,0.283857019968772,0.746297277901866,0.166888644025888,0.242841745749147,-1.42729639146454,20,0,Maybe? I think he might have been present yesterday.
1992,307,Male,46,White,day,cb2,order2,66,64.0,55,52,78,4,5,40,L1,4,7,TP,7.721,56.387,57.569,Target,Pretty certain,I remember he was the only guy yesterday that had darker skin.,80,1,0,0,Pretty certain,I remember he was the only guy yesterday that had darker skin.,2.04394388932668,yes,Pretty certain I remember he was the only guy yesterday that had darker skin.,0.0289237412207452,0.956177504519955,1.2576582394761,-0.0083528673294332,0.686438506125266,80,1,Pretty certain I remember he was the only guy yesterday that had darker skin.
1993,307,Male,46,White,day,cb2,order2,66,64.0,55,52,78,4,5,40,L2,2,2,TP,11.147,38.096,40.024,Target,Fairly certain,I remember the guy's haircut,60,1,0,0,Fairly certain,I remember the guy's haircut,2.41117040340749,yes,Fairly certain I remember the guy's haircut,0.505998976038055,0.956177504519955,1.2576582394761,0.461725929788906,-0.0181397930713375,60,1,Fairly certain I remember the guy's haircut
1994,307,Male,46,White,day,cb2,order2,66,64.0,55,52,78,4,5,40,L11,2,1,TA,27.081,61.265,62.818,Foil 4,not that certain,I'm not sure I'm correct,40,0,0,0,not that certain,I'm not sure I'm correct,3.29883237498413,yes,not that certain I'm not sure I'm correct,1.65918788612622,0.956177504519955,1.2576582394761,1.59800301177166,-0.722718092267941,40,0,not that certain I'm not sure I'm correct
1995,307,Male,46,White,day,cb2,order2,66,64.0,55,52,78,4,5,40,L9,4,5,TP,11.12,55.468,56.629,Target,Pretty certain,He looks familiar to me. I can picture him in the grey tshirt from yesterday.,80,1,0,grey,Pretty certain,He looks familiar to me. I can picture him in the grey t-shirt from yesterday.,2.40874528882244,yes,Pretty certain He looks familiar to me. I can picture him in the grey tshirt from yesterday.,0.502848435252574,0.956177504519955,1.2576582394761,0.458621592538454,0.686438506125266,80,1,Pretty certain He looks familiar to me. I can picture him in the grey t-shirt from yesterday.
1996,308,Female,22,White,day,cb10,order2,54,39.33333333,29,39,71,3,5,50,L2,4,3,TP,5.442,34.384,35.726,Foil 3,I am extremely unsure,His nose looks familiar but I'm not certain,20,0,0,0,I am extremely unsure,His nose looks familiar but I'm not certain,1.69414664036105,yes,I am extremely unsure His nose looks familiar but I'm not certain,-0.425508600372113,-0.303103855188575,0.409281887459269,-0.456120835393094,-1.42729639146454,20,0,I am extremely unsure His nose looks familiar but I'm not certain
1997,308,Female,22,White,day,cb10,order2,54,39.33333333,29,39,71,3,5,50,L8,4,5,TP,3.889,45.658,46.408,Target,I am pretty sure I saw him yesterday,His nose looks very familiar but all of the other pictures also kind of look familiar,60,1,0,0,I am pretty sure I saw him yesterday,His nose looks very familiar but all of the other pictures also kind of look familiar,1.35815205517361,yes,I am pretty sure I saw him yesterday His nose looks very familiar but all of the other pictures also kind of look familiar,-0.862009477839724,-0.303103855188575,0.409281887459269,-0.886220309115827,-0.0181397930713375,60,1,I am pretty sure I saw him yesterday His nose looks very familiar but all of the other pictures also kind of look familiar
1998,308,Female,22,White,day,cb10,order2,54,39.33333333,29,39,71,3,5,50,L12,2,8,TP,8.91,38.771,40.384,Foil 3,Slightly certain,I saw someone yesterday that was biting their lip and I believe it was this person but I'm not sure,40,0,0,0,Slightly certain,I saw someone yesterday that was biting their lip and I believe it was this person but I'm not sure,2.18717424148272,yes,Slightly certain I saw someone yesterday that was biting their lip and I believe it was this person but I'm not sure,0.214998687521524,-0.303103855188575,0.409281887459269,0.174993239421266,-0.722718092267941,40,0,Slightly certain I saw someone yesterday that was biting their lip and I believe it was this person but I'm not sure
1999,308,Female,22,White,day,cb10,order2,54,39.33333333,29,39,71,3,5,50,L3,2,1,TP,7.098,43.956,44.923,Target,I am unsure but he looks familiar,His eyes look very familiar as well as his hair,40,1,0,0,I am unsure but he looks familiar,His eyes look very familiar as well as his hair,1.9598130542243,yes,I am unsure but he looks familiar His eyes look very familiar as well as his hair,-0.0803732086803434,-0.303103855188575,0.409281887459269,-0.116046947819446,-0.722718092267941,40,1,I am unsure but he looks familiar His eyes look very familiar as well as his hair
